MHC,Identity,WB,"NA",SB,total,SB_pct,WB_pct,Binder_pct
HLA-DQA10101-DQB10609,csp-18,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10101-DQB10609,csp-19,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10101-DQB10609,csp-22,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10101-DQB10609,csp-27,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10101-DQB10609,csp-31,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10101-DQB10609,csp-32,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10101-DQB10609,csp-35,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10101-DQB10609,csp-36,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10101-DQB10609,csp-39,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10101-DQB10609,csp-4,0,96,0,96,0,0,0
HLA-DQA10101-DQB10609,csp-46,0,96,0,96,0,0,0
HLA-DQA10101-DQB10609,csp-47,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10101-DQB10609,csp-53,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10101-DQB10609,csp-55,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10101-DQB10609,csp-68,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10101-DQB10609,csp-7,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10101-DQB10609,csp-8,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10101-DQB10609,csp-94,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10101-DQB10609,csp-99,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10101-DQB10609,csp_reference,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10102-DQB10201,csp-1,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10201,csp-10,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10201,csp-11,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10201,csp-111,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10201,csp-117,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10201,csp-12,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10201,csp-15,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10201,csp-16,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10201,csp-18,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10201,csp-19,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10201,csp-22,6,90,0,96,0,0.0625,0.0625
HLA-DQA10102-DQB10201,csp-27,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10201,csp-31,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10201,csp-32,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10201,csp-35,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10102-DQB10201,csp-36,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10201,csp-39,6,89,1,96,0.010416666666666666,0.0625,0.07291666666666667
HLA-DQA10102-DQB10201,csp-4,4,91,1,96,0.010416666666666666,0.041666666666666664,0.052083333333333336
HLA-DQA10102-DQB10201,csp-46,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10201,csp-47,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10201,csp-53,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10201,csp-55,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10201,csp-68,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10201,csp-7,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10201,csp-8,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10201,csp-94,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10201,csp-99,6,90,0,96,0,0.0625,0.0625
HLA-DQA10102-DQB10201,csp_reference,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10202,csp-1,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10202,csp-10,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10202,csp-11,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10202,csp-111,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10202,csp-117,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10202,csp-12,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10202,csp-15,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10202,csp-16,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10202,csp-18,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10202,csp-19,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10202,csp-22,6,90,0,96,0,0.0625,0.0625
HLA-DQA10102-DQB10202,csp-27,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10202,csp-31,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10202,csp-32,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10202,csp-35,7,89,0,96,0,0.07291666666666667,0.07291666666666667
HLA-DQA10102-DQB10202,csp-36,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10202,csp-39,6,89,1,96,0.010416666666666666,0.0625,0.07291666666666667
HLA-DQA10102-DQB10202,csp-4,4,91,1,96,0.010416666666666666,0.041666666666666664,0.052083333333333336
HLA-DQA10102-DQB10202,csp-46,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10202,csp-47,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10202,csp-53,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10202,csp-55,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10202,csp-68,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10202,csp-7,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10202,csp-8,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10202,csp-94,5,90,1,96,0.010416666666666666,0.052083333333333336,0.0625
HLA-DQA10102-DQB10202,csp-99,6,90,0,96,0,0.0625,0.0625
HLA-DQA10102-DQB10202,csp_reference,5,91,0,96,0,0.052083333333333336,0.052083333333333336
HLA-DQA10102-DQB10301,csp-1,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10301,csp-10,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10301,csp-11,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10301,csp-111,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10301,csp-117,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10301,csp-12,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10301,csp-15,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10301,csp-16,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10301,csp-18,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10301,csp-19,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10301,csp-22,7,81,8,96,0.08333333333333333,0.07291666666666667,0.15625
HLA-DQA10102-DQB10301,csp-27,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10301,csp-31,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10301,csp-32,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10301,csp-35,7,82,7,96,0.07291666666666667,0.07291666666666667,0.14583333333333334
HLA-DQA10102-DQB10301,csp-36,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10301,csp-39,7,82,7,96,0.07291666666666667,0.07291666666666667,0.14583333333333334
HLA-DQA10102-DQB10301,csp-4,8,81,7,96,0.07291666666666667,0.08333333333333333,0.15625
HLA-DQA10102-DQB10301,csp-46,8,81,7,96,0.07291666666666667,0.08333333333333333,0.15625
HLA-DQA10102-DQB10301,csp-47,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10301,csp-53,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10301,csp-55,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10301,csp-68,5,87,4,96,0.041666666666666664,0.052083333333333336,0.09375
HLA-DQA10102-DQB10301,csp-7,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10301,csp-8,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10301,csp-94,9,83,4,96,0.041666666666666664,0.09375,0.13541666666666666
HLA-DQA10102-DQB10301,csp-99,7,81,8,96,0.08333333333333333,0.07291666666666667,0.15625
HLA-DQA10102-DQB10301,csp_reference,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10302,csp-1,14,81,1,96,0.010416666666666666,0.14583333333333334,0.15625
HLA-DQA10102-DQB10302,csp-10,14,82,0,96,0,0.14583333333333334,0.14583333333333334
HLA-DQA10102-DQB10302,csp-11,15,80,1,96,0.010416666666666666,0.15625,0.16666666666666666
HLA-DQA10102-DQB10302,csp-111,12,84,0,96,0,0.125,0.125
HLA-DQA10102-DQB10302,csp-117,12,84,0,96,0,0.125,0.125
HLA-DQA10102-DQB10302,csp-12,14,81,1,96,0.010416666666666666,0.14583333333333334,0.15625
HLA-DQA10102-DQB10302,csp-15,13,82,1,96,0.010416666666666666,0.13541666666666666,0.14583333333333334
HLA-DQA10102-DQB10302,csp-16,12,84,0,96,0,0.125,0.125
HLA-DQA10102-DQB10302,csp-18,13,82,1,96,0.010416666666666666,0.13541666666666666,0.14583333333333334
HLA-DQA10102-DQB10302,csp-19,13,82,1,96,0.010416666666666666,0.13541666666666666,0.14583333333333334
HLA-DQA10102-DQB10302,csp-22,13,83,0,96,0,0.13541666666666666,0.13541666666666666
HLA-DQA10102-DQB10302,csp-27,13,83,0,96,0,0.13541666666666666,0.13541666666666666
HLA-DQA10102-DQB10302,csp-31,12,84,0,96,0,0.125,0.125
HLA-DQA10102-DQB10302,csp-32,14,81,1,96,0.010416666666666666,0.14583333333333334,0.15625
HLA-DQA10102-DQB10302,csp-35,9,85,2,96,0.020833333333333332,0.09375,0.11458333333333333
HLA-DQA10102-DQB10302,csp-36,15,80,1,96,0.010416666666666666,0.15625,0.16666666666666666
HLA-DQA10102-DQB10302,csp-39,10,83,3,96,0.03125,0.10416666666666667,0.13541666666666666
HLA-DQA10102-DQB10302,csp-4,11,84,1,96,0.010416666666666666,0.11458333333333333,0.125
HLA-DQA10102-DQB10302,csp-46,10,86,0,96,0,0.10416666666666667,0.10416666666666667
HLA-DQA10102-DQB10302,csp-47,11,85,0,96,0,0.11458333333333333,0.11458333333333333
HLA-DQA10102-DQB10302,csp-53,13,82,1,96,0.010416666666666666,0.13541666666666666,0.14583333333333334
HLA-DQA10102-DQB10302,csp-55,13,82,1,96,0.010416666666666666,0.13541666666666666,0.14583333333333334
HLA-DQA10102-DQB10302,csp-68,8,86,2,96,0.020833333333333332,0.08333333333333333,0.10416666666666667
HLA-DQA10102-DQB10302,csp-7,15,80,1,96,0.010416666666666666,0.15625,0.16666666666666666
HLA-DQA10102-DQB10302,csp-8,15,80,1,96,0.010416666666666666,0.15625,0.16666666666666666
HLA-DQA10102-DQB10302,csp-94,13,82,1,96,0.010416666666666666,0.13541666666666666,0.14583333333333334
HLA-DQA10102-DQB10302,csp-99,15,81,0,96,0,0.15625,0.15625
HLA-DQA10102-DQB10302,csp_reference,12,84,0,96,0,0.125,0.125
HLA-DQA10102-DQB10303,csp-1,15,78,3,96,0.03125,0.15625,0.1875
HLA-DQA10102-DQB10303,csp-10,14,79,3,96,0.03125,0.14583333333333334,0.17708333333333334
HLA-DQA10102-DQB10303,csp-11,16,77,3,96,0.03125,0.16666666666666666,0.19791666666666666
HLA-DQA10102-DQB10303,csp-111,15,78,3,96,0.03125,0.15625,0.1875
HLA-DQA10102-DQB10303,csp-117,15,78,3,96,0.03125,0.15625,0.1875
HLA-DQA10102-DQB10303,csp-12,16,77,3,96,0.03125,0.16666666666666666,0.19791666666666666
HLA-DQA10102-DQB10303,csp-15,15,78,3,96,0.03125,0.15625,0.1875
HLA-DQA10102-DQB10303,csp-16,13,80,3,96,0.03125,0.13541666666666666,0.16666666666666666
HLA-DQA10102-DQB10303,csp-18,15,78,3,96,0.03125,0.15625,0.1875
HLA-DQA10102-DQB10303,csp-19,15,78,3,96,0.03125,0.15625,0.1875
HLA-DQA10102-DQB10303,csp-22,14,78,4,96,0.041666666666666664,0.14583333333333334,0.1875
HLA-DQA10102-DQB10303,csp-27,16,77,3,96,0.03125,0.16666666666666666,0.19791666666666666
HLA-DQA10102-DQB10303,csp-31,13,80,3,96,0.03125,0.13541666666666666,0.16666666666666666
HLA-DQA10102-DQB10303,csp-32,16,77,3,96,0.03125,0.16666666666666666,0.19791666666666666
HLA-DQA10102-DQB10303,csp-35,10,81,5,96,0.052083333333333336,0.10416666666666667,0.15625
HLA-DQA10102-DQB10303,csp-36,17,76,3,96,0.03125,0.17708333333333334,0.20833333333333334
HLA-DQA10102-DQB10303,csp-39,12,79,5,96,0.052083333333333336,0.125,0.17708333333333334
HLA-DQA10102-DQB10303,csp-4,14,79,3,96,0.03125,0.14583333333333334,0.17708333333333334
HLA-DQA10102-DQB10303,csp-46,12,81,3,96,0.03125,0.125,0.15625
HLA-DQA10102-DQB10303,csp-47,15,78,3,96,0.03125,0.15625,0.1875
HLA-DQA10102-DQB10303,csp-53,15,78,3,96,0.03125,0.15625,0.1875
HLA-DQA10102-DQB10303,csp-55,15,78,3,96,0.03125,0.15625,0.1875
HLA-DQA10102-DQB10303,csp-68,8,83,5,96,0.052083333333333336,0.08333333333333333,0.13541666666666666
HLA-DQA10102-DQB10303,csp-7,16,77,3,96,0.03125,0.16666666666666666,0.19791666666666666
HLA-DQA10102-DQB10303,csp-8,16,77,3,96,0.03125,0.16666666666666666,0.19791666666666666
HLA-DQA10102-DQB10303,csp-94,14,79,3,96,0.03125,0.14583333333333334,0.17708333333333334
HLA-DQA10102-DQB10303,csp-99,15,77,4,96,0.041666666666666664,0.15625,0.19791666666666666
HLA-DQA10102-DQB10303,csp_reference,13,80,3,96,0.03125,0.13541666666666666,0.16666666666666666
HLA-DQA10102-DQB10319,csp-1,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10319,csp-10,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10319,csp-11,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10319,csp-111,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10319,csp-117,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10319,csp-12,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10319,csp-15,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10319,csp-16,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10319,csp-18,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10319,csp-19,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10319,csp-22,7,81,8,96,0.08333333333333333,0.07291666666666667,0.15625
HLA-DQA10102-DQB10319,csp-27,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10319,csp-31,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10319,csp-32,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10319,csp-35,7,82,7,96,0.07291666666666667,0.07291666666666667,0.14583333333333334
HLA-DQA10102-DQB10319,csp-36,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10319,csp-39,7,82,7,96,0.07291666666666667,0.07291666666666667,0.14583333333333334
HLA-DQA10102-DQB10319,csp-4,8,81,7,96,0.07291666666666667,0.08333333333333333,0.15625
HLA-DQA10102-DQB10319,csp-46,8,81,7,96,0.07291666666666667,0.08333333333333333,0.15625
HLA-DQA10102-DQB10319,csp-47,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10319,csp-53,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10319,csp-55,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10319,csp-68,5,87,4,96,0.041666666666666664,0.052083333333333336,0.09375
HLA-DQA10102-DQB10319,csp-7,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10319,csp-8,9,81,6,96,0.0625,0.09375,0.15625
HLA-DQA10102-DQB10319,csp-94,9,83,4,96,0.041666666666666664,0.09375,0.13541666666666666
HLA-DQA10102-DQB10319,csp-99,7,81,8,96,0.08333333333333333,0.07291666666666667,0.15625
HLA-DQA10102-DQB10319,csp_reference,8,82,6,96,0.0625,0.08333333333333333,0.14583333333333334
HLA-DQA10102-DQB10402,csp-1,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-10,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-11,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-111,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-117,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-12,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-15,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-16,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-18,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-19,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-22,14,79,3,96,0.03125,0.14583333333333334,0.17708333333333334
HLA-DQA10102-DQB10402,csp-27,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-31,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-32,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-35,14,80,2,96,0.020833333333333332,0.14583333333333334,0.16666666666666666
HLA-DQA10102-DQB10402,csp-36,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-39,14,80,2,96,0.020833333333333332,0.14583333333333334,0.16666666666666666
HLA-DQA10102-DQB10402,csp-4,15,81,0,96,0,0.15625,0.15625
HLA-DQA10102-DQB10402,csp-46,15,81,0,96,0,0.15625,0.15625
HLA-DQA10102-DQB10402,csp-47,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-53,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-55,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-68,14,80,2,96,0.020833333333333332,0.14583333333333334,0.16666666666666666
HLA-DQA10102-DQB10402,csp-7,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10402,csp-8,17,78,1,96,0.010416666666666666,0.17708333333333334,0.1875
HLA-DQA10102-DQB10402,csp-94,14,81,1,96,0.010416666666666666,0.14583333333333334,0.15625
HLA-DQA10102-DQB10402,csp-99,14,79,3,96,0.03125,0.14583333333333334,0.17708333333333334
HLA-DQA10102-DQB10402,csp_reference,16,79,1,96,0.010416666666666666,0.16666666666666666,0.17708333333333334
HLA-DQA10102-DQB10501,csp-1,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10501,csp-10,0,96,0,96,0,0,0
HLA-DQA10102-DQB10501,csp-11,0,96,0,96,0,0,0
HLA-DQA10102-DQB10501,csp-111,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10501,csp-117,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10501,csp-12,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10501,csp-15,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10501,csp-16,0,96,0,96,0,0,0
HLA-DQA10102-DQB10501,csp-18,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10501,csp-19,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10501,csp-22,0,96,0,96,0,0,0
HLA-DQA10102-DQB10501,csp-27,0,96,0,96,0,0,0
HLA-DQA10102-DQB10501,csp-31,0,96,0,96,0,0,0
HLA-DQA10102-DQB10501,csp-32,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10501,csp-35,0,96,0,96,0,0,0
HLA-DQA10102-DQB10501,csp-36,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10501,csp-39,0,96,0,96,0,0,0
HLA-DQA10102-DQB10501,csp-4,0,96,0,96,0,0,0
HLA-DQA10102-DQB10501,csp-46,0,96,0,96,0,0,0
HLA-DQA10102-DQB10501,csp-47,0,96,0,96,0,0,0
HLA-DQA10102-DQB10501,csp-53,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10501,csp-55,0,96,0,96,0,0,0
HLA-DQA10102-DQB10501,csp-68,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10102-DQB10501,csp-7,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10501,csp-8,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10501,csp-94,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10501,csp-99,0,96,0,96,0,0,0
HLA-DQA10102-DQB10501,csp_reference,0,96,0,96,0,0,0
HLA-DQA10102-DQB10502,csp-1,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-10,3,93,0,96,0,0.03125,0.03125
HLA-DQA10102-DQB10502,csp-11,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-111,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-117,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-12,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-15,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-16,3,93,0,96,0,0.03125,0.03125
HLA-DQA10102-DQB10502,csp-18,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-19,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-22,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10502,csp-27,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10102-DQB10502,csp-31,3,93,0,96,0,0.03125,0.03125
HLA-DQA10102-DQB10502,csp-32,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-35,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-36,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-39,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-4,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-46,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-47,4,92,0,96,0,0.041666666666666664,0.041666666666666664
HLA-DQA10102-DQB10502,csp-53,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-55,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-68,3,93,0,96,0,0.03125,0.03125
HLA-DQA10102-DQB10502,csp-7,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-8,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-94,2,92,2,96,0.020833333333333332,0.020833333333333332,0.041666666666666664
HLA-DQA10102-DQB10502,csp-99,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10502,csp_reference,3,93,0,96,0,0.03125,0.03125
HLA-DQA10102-DQB10503,csp-1,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10503,csp-10,0,96,0,96,0,0,0
HLA-DQA10102-DQB10503,csp-11,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10503,csp-111,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10102-DQB10503,csp-117,1,95,0,96,0,0.010416666666666666,0.010416666666666666
HLA-DQA10102-DQB10503,csp-12,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10503,csp-15,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10503,csp-16,0,96,0,96,0,0,0
HLA-DQA10102-DQB10503,csp-18,2,94,0,96,0,0.020833333333333332,0.020833333333333332
HLA-DQA10102-DQB10503,csp-19,2,94,0,96,0,0.020833333333333332,0.020833333333333332
