"SampleID"	"SampleName"	"MarkerID"	"Haplotype"	"Reads"	"NA"
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"Noise"	0	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"Indels"	22678	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"Chimera"	2019	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"Singelton"	1401	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"Noise"	0	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"Indels"	22909	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"Chimera"	575	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"Singelton"	807	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"Noise"	0	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"Indels"	61735	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"Chimera"	2439	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"Singelton"	2514	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"Noise"	0	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"Indels"	83255	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"Chimera"	322	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"Singelton"	2640	FALSE
"sk179-1_S23"	"sk179-1_S23"	"msp1"	"Noise"	0	FALSE
"sk179-1_S23"	"sk179-1_S23"	"msp1"	"Indels"	88373	FALSE
"sk179-1_S23"	"sk179-1_S23"	"msp1"	"Chimera"	3	FALSE
"sk179-1_S23"	"sk179-1_S23"	"msp1"	"Singelton"	2157	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"Noise"	0	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"Indels"	97347	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"Chimera"	95	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"Singelton"	2119	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"Noise"	0	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"Indels"	59137	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"Chimera"	1377	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"Singelton"	2377	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"Noise"	0	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"Indels"	76638	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"Chimera"	6476	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"Singelton"	3092	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"Noise"	0	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"Indels"	57633	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"Chimera"	8658	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"Singelton"	2878	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"Noise"	0	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"Indels"	158133	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"Chimera"	433	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"Singelton"	4432	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"Noise"	3	FALSE
