"SampleID"	"SampleName"	"MarkerID"	"Haplotype"	"Reads"	"NA"
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"Noise"	3765	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"Chimera"	7707	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"Indels"	1827	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"Singelton"	21994	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"msp1-159"	5315	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"msp1-279"	25181	FALSE
"cc017-1_S25"	"cc017-1_S25"	"msp1"	"Noise"	155185	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"Noise"	7249	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"Chimera"	25274	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"Indels"	385	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"Singelton"	31993	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"msp1-1365"	20089	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"msp1-2407"	31066	FALSE
"cc018-1_S26"	"cc018-1_S26"	"msp1"	"Noise"	129875	FALSE
"cc020-1_S27"	"cc020-1_S27"	"msp1"	"Noise"	2042	FALSE
"cc020-1_S27"	"cc020-1_S27"	"msp1"	"Chimera"	4530	FALSE
"cc020-1_S27"	"cc020-1_S27"	"msp1"	"Indels"	545	FALSE
"cc020-1_S27"	"cc020-1_S27"	"msp1"	"Singelton"	20745	FALSE
"cc020-1_S27"	"cc020-1_S27"	"msp1"	"Noise"	228115	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"Noise"	1592	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"Chimera"	7024	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"Indels"	108	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"Singelton"	16949	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"msp1-413"	8304	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"Noise"	67172	FALSE
"cc021-1_S28"	"cc021-1_S28"	"msp1"	"msp1-74"	129021	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"Noise"	4715	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"Chimera"	8884	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"Indels"	206	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"Singelton"	18965	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"msp1-74"	2583	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"msp1-189"	2628	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"msp1-2"	5933	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"msp1-2407"	9621	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"msp1-2756"	10607	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"msp1-1"	19838	FALSE
"cc022-1_S29"	"cc022-1_S29"	"msp1"	"Noise"	70820	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"Noise"	3706	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"Chimera"	5836	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"Indels"	1653	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"Singelton"	20219	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"msp1-279"	4255	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"msp1-2"	4904	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"msp1-277"	8075	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"msp1-183"	10060	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"msp1-159"	14130	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"Noise"	54781	FALSE
"cco15-1_S23"	"cco15-1_S23"	"msp1"	"msp1-1191"	80703	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"Noise"	5001	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"Chimera"	26455	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"Indels"	27248	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"Singelton"	35787	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"msp1-1825"	2922	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"msp1-396"	2958	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"msp1-74"	7304	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"msp1-460"	9877	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"msp1-9473"	11225	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"msp1-279"	11267	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"msp1-1"	18782	FALSE
"kg073-1_S20"	"kg073-1_S20"	"msp1"	"Noise"	68872	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"Noise"	1538	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"Chimera"	1772	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"Indels"	72	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"Singelton"	13605	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"msp1-396"	34612	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"Noise"	35325	FALSE
"Mariam-1_S5"	"Mariam-1_S5"	"msp1"	"msp1-74"	84763	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"Noise"	24	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"Chimera"	2517	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"Indels"	3	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"Singelton"	4299	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"msp1-2"	1165	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"msp1-1"	18429	FALSE
"MGH001-1_S28"	"MGH001-1_S28"	"msp1"	"Noise"	21524	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"Noise"	6126	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"Chimera"	27574	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"Indels"	21413	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"Singelton"	31974	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"msp1-1825"	2720	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"msp1-460"	5878	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"msp1-279"	6344	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"msp1-9473"	7032	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"msp1-74"	7077	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"msp1-1"	11821	FALSE
"PZ049-1_S21"	"PZ049-1_S21"	"msp1"	"Noise"	62413	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"Noise"	1385	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"Chimera"	2654	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"Indels"	761	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"Singelton"	14400	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"msp1-396"	36670	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"Noise"	40909	FALSE
"Rafiatu-1_S9"	"Rafiatu-1_S9"	"msp1"	"msp1-74"	97193	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"Noise"	3737	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"Chimera"	6337	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"Indels"	13	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"Singelton"	20372	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"msp1-413"	10152	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"msp1-74"	33894	FALSE
"Shaatu-1_S11"	"Shaatu-1_S11"	"msp1"	"Noise"	142824	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"Noise"	541	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"Chimera"	315	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"Indels"	8	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"Singelton"	3936	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"msp1-1526"	548	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"msp1-684"	567	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"msp1-1372"	837	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"msp1-2649"	1067	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"msp1-1"	2416	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"msp1-2"	2585	FALSE
"sk052-1_S1"	"sk052-1_S1"	"msp1"	"Noise"	13673	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"Noise"	2140	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"Chimera"	949	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"Indels"	13	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"Singelton"	5453	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"msp1-277"	795	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"msp1-159"	1820	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"msp1-2"	2950	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"msp1-1"	3262	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"msp1-1365"	5069	FALSE
"sk053-1_S3"	"sk053-1_S3"	"msp1"	"Noise"	14444	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"Noise"	477	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"Chimera"	508	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"Indels"	2	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"Singelton"	3285	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"msp1-183"	501	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"msp1-2"	2156	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"msp1-1191"	2851	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"msp1-1"	3834	FALSE
"sk057-1_S5"	"sk057-1_S5"	"msp1"	"Noise"	7332	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"Noise"	621	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"Chimera"	273	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"Indels"	8	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"Singelton"	3761	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"msp1-1526"	464	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"msp1-684"	528	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"msp1-1372"	764	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"msp1-2"	2407	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"msp1-1"	2446	FALSE
"sk085-1_S7"	"sk085-1_S7"	"msp1"	"Noise"	12634	FALSE
"sk088-1_S9"	"sk088-1_S9"	"msp1"	"Noise"	21	FALSE
"sk088-1_S9"	"sk088-1_S9"	"msp1"	"Chimera"	146	FALSE
"sk088-1_S9"	"sk088-1_S9"	"msp1"	"Singelton"	1289	FALSE
"sk088-1_S9"	"sk088-1_S9"	"msp1"	"Noise"	24476	FALSE
"sk090-1_S11"	"sk090-1_S11"	"msp1"	"Noise"	434	FALSE
"sk090-1_S11"	"sk090-1_S11"	"msp1"	"Chimera"	32	FALSE
"sk090-1_S11"	"sk090-1_S11"	"msp1"	"Indels"	37	FALSE
"sk090-1_S11"	"sk090-1_S11"	"msp1"	"Singelton"	2178	FALSE
"sk090-1_S11"	"sk090-1_S11"	"msp1"	"Noise"	6653	FALSE
"sk090-1_S11"	"sk090-1_S11"	"msp1"	"msp1-1"	18249	FALSE
"sk094-1_S13"	"sk094-1_S13"	"msp1"	"Noise"	398	FALSE
"sk094-1_S13"	"sk094-1_S13"	"msp1"	"Chimera"	330	FALSE
"sk094-1_S13"	"sk094-1_S13"	"msp1"	"Singelton"	2903	FALSE
"sk094-1_S13"	"sk094-1_S13"	"msp1"	"msp1-2"	1755	FALSE
"sk094-1_S13"	"sk094-1_S13"	"msp1"	"msp1-1"	7488	FALSE
"sk094-1_S13"	"sk094-1_S13"	"msp1"	"Noise"	9518	FALSE
"sk096-1_S15"	"sk096-1_S15"	"msp1"	"Noise"	13	FALSE
"sk096-1_S15"	"sk096-1_S15"	"msp1"	"Chimera"	19	FALSE
"sk096-1_S15"	"sk096-1_S15"	"msp1"	"Indels"	1	FALSE
"sk096-1_S15"	"sk096-1_S15"	"msp1"	"Singelton"	793	FALSE
"sk096-1_S15"	"sk096-1_S15"	"msp1"	"msp1-189"	741	FALSE
"sk096-1_S15"	"sk096-1_S15"	"msp1"	"Noise"	4373	FALSE
"sk096-1_S15"	"sk096-1_S15"	"msp1"	"msp1-1236"	5143	FALSE
"sk096-1_S15"	"sk096-1_S15"	"msp1"	"msp1-1"	11289	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"Noise"	431	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"Chimera"	1257	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"Indels"	1	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"Singelton"	6745	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"msp1-183"	345	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"msp1-754"	392	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"msp1-1365"	439	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"msp1-2407"	881	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"msp1-277"	4896	FALSE
"sk097-1_S17"	"sk097-1_S17"	"msp1"	"Noise"	9234	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"Noise"	77	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"Chimera"	84	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"Indels"	1	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"Singelton"	1484	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"msp1-2"	1571	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"Noise"	11956	FALSE
"sk101-1_S19"	"sk101-1_S19"	"msp1"	"msp1-1"	20130	FALSE
"sk107-1_S21"	"sk107-1_S21"	"msp1"	"Noise"	39	FALSE
"sk107-1_S21"	"sk107-1_S21"	"msp1"	"Chimera"	3	FALSE
"sk107-1_S21"	"sk107-1_S21"	"msp1"	"Singelton"	757	FALSE
"sk107-1_S21"	"sk107-1_S21"	"msp1"	"Noise"	5717	FALSE
"sk107-1_S21"	"sk107-1_S21"	"msp1"	"msp1-1"	22919	FALSE
"sk108-1_S23"	"sk108-1_S23"	"msp1"	"Noise"	902	FALSE
"sk108-1_S23"	"sk108-1_S23"	"msp1"	"Chimera"	94	FALSE
"sk108-1_S23"	"sk108-1_S23"	"msp1"	"Singelton"	1548	FALSE
"sk108-1_S23"	"sk108-1_S23"	"msp1"	"Noise"	6318	FALSE
"sk108-1_S23"	"sk108-1_S23"	"msp1"	"msp1-1"	19335	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"Noise"	1612	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"Chimera"	504	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"Indels"	27	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"Singelton"	3708	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"msp1-2"	833	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"Noise"	8872	FALSE
"sk119-1_S25"	"sk119-1_S25"	"msp1"	"msp1-1"	17496	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"Noise"	419	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"Chimera"	932	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"Indels"	135	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"Singelton"	4129	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"msp1-2"	1438	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"msp1-1372"	5983	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"Noise"	7321	FALSE
"sk125-1_S27"	"sk125-1_S27"	"msp1"	"msp1-1"	12680	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"Noise"	977	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"Chimera"	338	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"Indels"	2	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"Singelton"	1775	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"msp1-2"	2271	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"msp1-1"	7874	FALSE
"sk142-1_S29"	"sk142-1_S29"	"msp1"	"Noise"	13700	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"Noise"	384	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"Chimera"	413	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"Indels"	1	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"Singelton"	2175	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"msp1-2"	671	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"msp1-74"	1103	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"Noise"	6457	FALSE
"sk150-1_S31"	"sk150-1_S31"	"msp1"	"msp1-1"	12825	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"Noise"	805	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"Chimera"	195	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"Indels"	1	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"Singelton"	2440	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"msp1-2"	3276	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"Noise"	6314	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"msp1-1"	7420	FALSE
"sk154-1_S33"	"sk154-1_S33"	"msp1"	"msp1-100"	8698	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"Noise"	251	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"Chimera"	186	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"Singelton"	2017	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"msp1-279"	698	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"msp1-2"	837	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"msp1-396"	1807	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"Noise"	9279	FALSE
"sk159-1_S35"	"sk159-1_S35"	"msp1"	"msp1-1"	19535	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"Noise"	420	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"Chimera"	1313	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"Indels"	3	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"Singelton"	3471	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"msp1-2"	2056	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"msp1-1"	4341	FALSE
"sk162-1_S37"	"sk162-1_S37"	"msp1"	"Noise"	14494	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"Noise"	13	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"Chimera"	38	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"Singelton"	1804	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"msp1-2"	1551	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"msp1-19"	4000	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"Noise"	4838	FALSE
"sk163-1_S39"	"sk163-1_S39"	"msp1"	"msp1-1"	12047	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"Noise"	1573	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"Chimera"	2553	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"Indels"	2	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"Singelton"	7758	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"msp1-277"	1316	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"msp1-2"	1979	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"msp1-19"	2038	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"Noise"	21014	FALSE
"sk166-1_S21"	"sk166-1_S21"	"msp1"	"msp1-1"	28416	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"Noise"	2320	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"Chimera"	1370	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"Indels"	7	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"Singelton"	7640	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"msp1-754"	2517	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"msp1-189"	2562	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"msp1-277"	9714	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"Noise"	21830	FALSE
"sk177-1_S22"	"sk177-1_S22"	"msp1"	"msp1-1"	38196	FALSE
"sk179-1_S23"	"sk179-1_S23"	"msp1"	"Noise"	148	FALSE
"sk179-1_S23"	"sk179-1_S23"	"msp1"	"Chimera"	351	FALSE
"sk179-1_S23"	"sk179-1_S23"	"msp1"	"Indels"	3	FALSE
"sk179-1_S23"	"sk179-1_S23"	"msp1"	"Singelton"	5752	FALSE
"sk179-1_S23"	"sk179-1_S23"	"msp1"	"Noise"	16012	FALSE
"sk179-1_S23"	"sk179-1_S23"	"msp1"	"msp1-1"	68212	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"Noise"	95	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"Chimera"	886	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"Indels"	5	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"Singelton"	6418	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"msp1-189"	3055	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"Noise"	19263	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"msp1-1236"	21851	FALSE
"sk181-1_S24"	"sk181-1_S24"	"msp1"	"msp1-1"	47938	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"Noise"	397	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"Chimera"	2562	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"Indels"	5	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"Singelton"	6879	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"msp1-183"	1443	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"msp1-1236"	1512	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"msp1-2"	9109	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"msp1-1"	15577	FALSE
"sk189-1_S25"	"sk189-1_S25"	"msp1"	"Noise"	25360	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"Noise"	1269	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"Chimera"	5488	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"Indels"	3	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"Singelton"	8717	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"msp1-1236"	1774	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"msp1-2"	7958	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"msp1-1"	24417	FALSE
"sk191-1_S26"	"sk191-1_S26"	"msp1"	"Noise"	36550	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"Noise"	2827	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"Chimera"	6840	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"Indels"	4	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"Singelton"	8416	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"msp1-1365"	1398	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"msp1-19"	1448	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"msp1-1825"	1872	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"msp1-2"	2671	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"msp1-1"	17328	FALSE
"sk196-1_S27"	"sk196-1_S27"	"msp1"	"Noise"	26341	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"Noise"	4217	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"Chimera"	13859	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"Indels"	16	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"Singelton"	14284	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"msp1-279"	4965	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"msp1-1"	7637	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"msp1-1825"	29264	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"Noise"	34655	FALSE
"Yakubu-1_S13"	"Yakubu-1_S13"	"msp1"	"msp1-460"	54104	FALSE
